acne12,0.000000,0.000000,-1
clp5,0.000000,0.000000,-1
tinea_corporis5,0.000000,0.000000,-1
tinea_corporis2,0.000000,0.000000,-1
clp4,0.000000,0.000000,-1
vitiligo3,0.000000,0.000000,-1
annular_psoriasis3,0.000000,0.000000,-1
vitiligo2,0.000000,0.000000,-1
herpes12,0.000000,0.000000,-1
acne11,0.000000,0.000000,-1
vesicles25,0.000000,0.000000,-1
acne_excoriee1,0.010000,0.000000,-1
acne_vulgaris1,0.010000,0.000000,-1
clp3,0.010000,0.000000,-1
acne3,0.010000,0.000000,-1
psoriasis18,0.010000,0.000000,-1
acne_excoriee2,0.010000,0.000000,-1
photo4a,0.010000,0.000000,-1
melanoma4,0.010000,1.000000,-1
annular_psoriasis1,0.010000,0.000000,-1
herpes10,0.010000,0.000000,-1
psoriasis17,0.010000,0.000000,-1
vesicles18,0.010000,0.000000,-1
psoriasis22,0.010000,1.000000,-1
herpes3,0.010000,0.000000,-1
herpes5,0.010000,0.000000,-1
psoriasis21b,0.010000,0.000000,-1
photo4b,0.010000,0.000000,-1
tinea_corporis1,0.010000,1.000000,-1
herpes_simplex1,0.010000,1.000000,-1
tinea_corporis9,0.010000,0.000000,-1
acne_vulgaris5,0.010000,0.000000,-1
acne2,0.010000,0.000000,-1
lph7,0.010000,0.000000,-1
herpes6,0.020000,0.000000,-1
lph4,0.020000,0.000000,-1
erythrodermic_psoriasis1,0.020000,0.000000,-1
herpes1,0.020000,0.000000,-1
vesicles2,0.020000,0.000000,-1
urticaria5,0.020000,1.000000,-1
herpes_zoster1,0.020000,0.000000,-1
tinea_corporis4,0.020000,1.000000,-1
tinea_corporis13a,0.020000,1.000000,-1
herpes13,0.020000,0.000000,-1
urticaria2,0.020000,0.000000,-1
tinea_corporis3,0.020000,1.000000,-1
tinea_corporis6,0.020000,1.000000,-1
psoriasis20a,0.030000,1.000000,-1
tinea_corporis10,0.030000,0.000000,-1
acne_fulminans1,0.030000,0.000000,-1
psoriasis21a,0.030000,0.000000,-1
acne_fulminans2,0.030000,0.000000,-1
photo5a,0.030000,0.000000,-1
herpes11,0.030000,0.000000,-1
tinea_corporis13b,0.030000,1.000000,-1
acne1,0.030000,0.000000,-1
tinea_corporis12,0.030000,1.000000,-1
psoriasis10,0.030000,0.000000,-1
urticaria8,0.030000,0.000000,-1
acne_vulgaris4,0.030000,0.000000,-1
herpes_zoster3,0.030000,0.000000,-1
psoriasis16,0.030000,0.000000,-1
lph9,0.030000,0.000000,-1
psoriasis1,0.030000,1.000000,-1
lph15,0.040000,1.000000,-1
tinea_corporis11,0.040000,1.000000,-1
psoriasis2,0.040000,0.000000,-1
acne_vulgaris3,0.040000,0.000000,-1
acne_vulgaris2,0.040000,0.000000,-1
psoriasis6,0.040000,1.000000,-1
herpes_zoster2,0.040000,0.000000,-1
psoriasis20b,0.040000,1.000000,-1
psoriasis19b,0.040000,0.000000,-1
lph16,0.040000,0.000000,-1
melanoma5,0.040000,0.000000,-1
photo5b,0.050000,0.000000,-1
clp10,0.050000,0.000000,-1
vesicles9,0.060000,0.000000,-1
lph8,0.060000,0.000000,-1
psoriasis19a,0.070000,0.000000,-1
clp11,0.080000,0.000000,-1
melanoma6,0.090000,0.000000,-1
melanoma2,0.090000,0.000000,-1
melanoma7,0.100000,1.000000,-1
melanoma3,0.110000,1.000000,-1
urticaria7,0.110000,0.000000,-1
urticaria1,0.120000,0.000000,-1
tinea_corporis8a,0.140000,1.000000,-1
tinea_corporis7a,0.170000,0.000000,-1
erythrodermic_psoriasis2,0.190000,0.000000,-1
photo1b,0.210000,1.000000,-1
photo6b,0.230000,0.000000,-1
photo2b,0.270000,0.000000,-1
photo6a,0.270000,0.000000,-1
photo2a,0.280000,0.000000,-1
melanoma8b,0.280000,1.000000,-1
photo7b,0.300000,0.000000,-1
photo3b,0.310000,0.000000,-1
tinea_corporis8b,0.320000,1.000000,-1
lph1,0.320000,0.000000,-1
photo3a,0.370000,0.000000,-1
photo1a,0.400000,0.000000,-1
photo7a,0.460000,0.000000,-1
tinea_corporis7b,0.510000,0.000000,-1
melanoma8a,0.560000,1.000000,-1
melanoma10,0.610000,1.000000,0
melanoma8c,0.630000,1.000000,0
melanoma9,1.000000,1.000000,1
