photo3b,0.000000,0.000000,-1
photo6a,0.000000,0.000000,-1
photo7b,0.000000,0.000000,-1
photo4b,0.000000,0.000000,-1
photo4a,0.000000,0.000000,-1
photo6b,0.000000,0.000000,-1
lph1,0.000000,0.000000,-1
photo3a,0.000000,0.000000,-1
photo7a,0.000000,0.000000,-1
photo2b,0.000000,0.000000,-1
photo1b,0.010000,1.000000,-1
photo1a,0.010000,0.000000,-1
photo2a,0.010000,0.000000,-1
acne12,0.020000,0.000000,-1
clp5,0.020000,0.000000,-1
tinea_corporis7b,0.020000,0.000000,-1
melanoma9,0.030000,1.000000,-1
melanoma10,0.030000,1.000000,-1
tinea_corporis7a,0.030000,0.000000,-1
tinea_corporis2,0.030000,0.000000,-1
acne_fulminans1,0.040000,0.000000,-1
psoriasis10,0.040000,0.000000,-1
tinea_corporis6,0.040000,1.000000,-1
melanoma8b,0.050000,1.000000,-1
tinea_corporis5,0.060000,0.000000,-1
clp4,0.060000,0.000000,-1
tinea_corporis13b,0.060000,1.000000,-1
tinea_corporis1,0.060000,1.000000,-1
tinea_corporis4,0.070000,1.000000,-1
tinea_corporis13a,0.070000,1.000000,-1
psoriasis16,0.070000,0.000000,-1
melanoma8c,0.070000,1.000000,-1
herpes_zoster3,0.090000,0.000000,-1
clp3,0.090000,0.000000,-1
psoriasis20a,0.090000,1.000000,-1
acne_vulgaris2,0.100000,0.000000,-1
tinea_corporis9,0.100000,0.000000,-1
herpes_simplex1,0.100000,1.000000,-1
tinea_corporis8b,0.110000,1.000000,-1
melanoma8a,0.110000,1.000000,-1
herpes_zoster2,0.110000,0.000000,-1
psoriasis21a,0.110000,0.000000,-1
urticaria5,0.120000,1.000000,-1
tinea_corporis10,0.120000,0.000000,-1
erythrodermic_psoriasis1,0.120000,0.000000,-1
photo5a,0.120000,0.000000,-1
herpes12,0.130000,0.000000,-1
tinea_corporis8a,0.130000,1.000000,-1
herpes13,0.130000,0.000000,-1
psoriasis1,0.130000,1.000000,-1
acne11,0.140000,0.000000,-1
vitiligo3,0.140000,0.000000,-1
herpes3,0.140000,0.000000,-1
tinea_corporis12,0.140000,1.000000,-1
tinea_corporis11,0.150000,1.000000,-1
melanoma7,0.150000,1.000000,-1
psoriasis20b,0.150000,1.000000,-1
acne3,0.150000,0.000000,-1
acne_vulgaris5,0.160000,0.000000,-1
acne1,0.160000,0.000000,-1
acne_vulgaris3,0.160000,0.000000,-1
psoriasis21b,0.160000,0.000000,-1
herpes10,0.160000,0.000000,-1
melanoma4,0.180000,1.000000,-1
herpes5,0.180000,0.000000,-1
psoriasis22,0.190000,1.000000,-1
photo5b,0.190000,0.000000,-1
clp10,0.200000,0.000000,-1
acne_vulgaris4,0.200000,0.000000,-1
psoriasis2,0.200000,0.000000,-1
erythrodermic_psoriasis2,0.210000,0.000000,-1
tinea_corporis3,0.220000,1.000000,-1
acne_fulminans2,0.220000,0.000000,-1
urticaria7,0.220000,0.000000,-1
melanoma6,0.230000,0.000000,-1
urticaria8,0.230000,0.000000,-1
lph7,0.240000,0.000000,-1
annular_psoriasis3,0.240000,0.000000,-1
acne_vulgaris1,0.250000,0.000000,-1
herpes_zoster1,0.250000,0.000000,-1
herpes11,0.260000,0.000000,-1
herpes1,0.270000,0.000000,-1
urticaria2,0.270000,0.000000,-1
acne_excoriee2,0.270000,0.000000,-1
lph4,0.280000,0.000000,-1
psoriasis18,0.290000,0.000000,-1
melanoma3,0.300000,1.000000,-1
vesicles9,0.300000,0.000000,-1
urticaria1,0.330000,0.000000,-1
melanoma2,0.330000,0.000000,-1
vesicles18,0.330000,0.000000,-1
vesicles25,0.340000,0.000000,-1
acne_excoriee1,0.340000,0.000000,-1
herpes6,0.370000,0.000000,-1
psoriasis6,0.390000,1.000000,-1
melanoma5,0.410000,0.000000,-1
acne2,0.410000,0.000000,-1
psoriasis17,0.420000,0.000000,-1
lph8,0.490000,0.000000,-1
vesicles2,0.530000,0.000000,-1
psoriasis19a,0.530000,0.000000,-1
psoriasis19b,0.550000,0.000000,-1
vitiligo2,0.550000,0.000000,-1
annular_psoriasis1,0.560000,0.000000,-1
lph9,0.640000,0.000000,-1
clp11,0.760000,0.000000,-1
lph16,0.860000,0.000000,-1
lph15,1.000000,1.000000,1
