photo4a,0.000000,0.000000,-1
photo4b,0.000000,0.000000,-1
vitiligo3,0.000000,0.000000,-1
photo5a,0.020000,0.000000,-1
psoriasis20a,0.020000,1.000000,-1
tinea_corporis2,0.020000,0.000000,-1
photo5b,0.020000,0.000000,-1
psoriasis20b,0.020000,1.000000,-1
clp5,0.020000,0.000000,-1
tinea_corporis7b,0.030000,0.000000,-1
clp11,0.040000,0.000000,-1
clp3,0.050000,0.000000,-1
photo1b,0.050000,1.000000,-1
annular_psoriasis1,0.050000,0.000000,-1
tinea_corporis7a,0.060000,0.000000,-1
lph8,0.060000,0.000000,-1
vitiligo2,0.070000,0.000000,-1
clp10,0.070000,0.000000,-1
photo7b,0.070000,0.000000,-1
melanoma10,0.080000,1.000000,-1
photo3a,0.080000,0.000000,-1
photo2b,0.080000,0.000000,-1
vesicles9,0.080000,0.000000,-1
photo6b,0.080000,0.000000,-1
photo1a,0.090000,0.000000,-1
photo2a,0.090000,0.000000,-1
melanoma8b,0.090000,1.000000,-1
photo3b,0.090000,0.000000,-1
photo6a,0.100000,0.000000,-1
lph9,0.100000,0.000000,-1
acne12,0.100000,0.000000,-1
melanoma8a,0.100000,1.000000,-1
lph1,0.100000,0.000000,-1
clp4,0.100000,0.000000,-1
tinea_corporis11,0.100000,1.000000,-1
photo7a,0.110000,0.000000,-1
melanoma8c,0.120000,1.000000,-1
melanoma7,0.130000,1.000000,-1
lph15,0.130000,1.000000,-1
annular_psoriasis3,0.150000,0.000000,-1
acne_fulminans1,0.150000,0.000000,-1
psoriasis19b,0.150000,0.000000,-1
tinea_corporis1,0.160000,1.000000,-1
psoriasis19a,0.160000,0.000000,-1
melanoma9,0.160000,1.000000,-1
melanoma6,0.170000,0.000000,-1
tinea_corporis13a,0.170000,1.000000,-1
herpes12,0.170000,0.000000,-1
tinea_corporis5,0.170000,0.000000,-1
lph7,0.200000,0.000000,-1
melanoma2,0.200000,0.000000,-1
melanoma5,0.220000,0.000000,-1
herpes5,0.250000,0.000000,-1
acne11,0.260000,0.000000,-1
vesicles25,0.260000,0.000000,-1
lph4,0.290000,0.000000,-1
acne_vulgaris2,0.300000,0.000000,-1
tinea_corporis13b,0.300000,1.000000,-1
psoriasis17,0.300000,0.000000,-1
melanoma3,0.310000,1.000000,-1
psoriasis10,0.330000,0.000000,-1
lph16,0.330000,0.000000,-1
melanoma4,0.330000,1.000000,-1
tinea_corporis12,0.340000,1.000000,-1
acne_excoriee1,0.350000,0.000000,-1
tinea_corporis6,0.360000,1.000000,-1
urticaria2,0.370000,0.000000,-1
vesicles2,0.380000,0.000000,-1
acne2,0.380000,0.000000,-1
herpes_zoster3,0.400000,0.000000,-1
acne_vulgaris1,0.410000,0.000000,-1
psoriasis18,0.410000,0.000000,-1
acne_excoriee2,0.410000,0.000000,-1
psoriasis16,0.420000,0.000000,-1
herpes1,0.440000,0.000000,-1
erythrodermic_psoriasis1,0.460000,0.000000,-1
herpes6,0.480000,0.000000,-1
tinea_corporis4,0.500000,1.000000,-1
psoriasis2,0.520000,0.000000,-1
psoriasis21b,0.540000,0.000000,-1
psoriasis6,0.570000,1.000000,-1
urticaria7,0.570000,0.000000,-1
acne_vulgaris5,0.580000,0.000000,-1
herpes3,0.610000,0.000000,-1
acne3,0.620000,0.000000,-1
erythrodermic_psoriasis2,0.630000,0.000000,-1
herpes_zoster2,0.640000,0.000000,-1
psoriasis22,0.660000,1.000000,0
herpes11,0.670000,0.000000,-1
tinea_corporis10,0.680000,0.000000,-1
herpes10,0.690000,0.000000,-1
herpes_zoster1,0.700000,0.000000,-1
vesicles18,0.710000,0.000000,-1
psoriasis1,0.730000,1.000000,0
urticaria1,0.730000,0.000000,-1
herpes13,0.730000,0.000000,-1
herpes_simplex1,0.740000,1.000000,0
tinea_corporis9,0.800000,0.000000,-1
acne1,0.810000,0.000000,-1
urticaria8,0.820000,0.000000,-1
acne_fulminans2,0.830000,0.000000,-1
urticaria5,0.870000,1.000000,1
acne_vulgaris3,0.880000,0.000000,-1
acne_vulgaris4,0.880000,0.000000,-1
psoriasis21a,0.890000,0.000000,-1
tinea_corporis3,0.900000,1.000000,1
tinea_corporis8b,0.950000,1.000000,1
tinea_corporis8a,1.000000,1.000000,1
